filename	chr	Arm	arm_size.y	type	sv_count	sv_size_sum	chr_arm_length_mb	sv_rate	sv_proportion	region
6605D	chr3	p	94076514	DUP	1	0.003345	94.076514	0.0106296455670115	3.55561644216536e-05	chr3p
6605D	chr3	q	107029434	DEL	7	0.045514	107.029434	0.0654025695398894	0.000425247507148361	chr3q
6605D	chr3	q	107029434	DUP	1	0.004755	107.029434	0.0093432242199842	4.44270311660249e-05	chr3q
6605D	chr3	q	107029434	INS	2	2e-06	107.029434	0.0186864484399684	1.86864484399684e-08	chr3q
6605D	chr4	p	52452474	DEL	1	7.3e-05	52.452474	0.0190648776643024	1.39173606949407e-06	chr4p
6605D	chr4	p	52452474	DUP	1	0.023845	52.452474	0.0190648776643024	0.00045460200790529	chr4p
6605D	chr4	p	52452474	INS	3	3e-06	52.452474	0.0571946329929071	5.71946329929071e-08	chr4p
6605D	chr4	q	141122471	DEL	8	0.063562	141.122471	0.0566883497951223	0.000450403111209695	chr4q
6605D	chr4	q	141122471	DUP	1	0.004488	141.122471	0.00708604372439029	3.18021642350636e-05	chr4q
6605D	chr4	q	141122471	INS	4	4e-06	141.122471	0.0283441748975611	2.83441748975611e-08	chr4q
6605D	chr5	p	48317879	DEL	4	0.083379	48.317879	0.0827850907942379	0.00172563452133319	chr5p
6605D	chr5	q	133727560	DEL	3	0.027193	133.72756	0.0224336703668264	0.000203346266095037	chr5q
6605D	chr5	q	133727560	INS	4	4e-06	133.72756	0.0299115604891019	2.99115604891019e-08	chr5q
6605D	chr6	p	59672548	DEL	2	0.013434	59.672548	0.0335162493815414	0.000225128647095814	chr6p
6605D	chr6	p	59672548	DUP	1	0.004054	59.672548	0.0167581246907707	6.79374374963844e-05	chr6p
6605D	chr6	p	59672548	INS	4	4e-06	59.672548	0.0670324987630828	6.70324987630828e-08	chr6p
6605D	chr6	p	59672548	INV	1	0.000765	59.672548	0.0167581246907707	1.28199653884396e-05	chr6p
6605D	chr6	q	112454080	DEL	14	0.344086	112.45408	0.124495260643278	0.00305979116097877	chr6q
6605D	chr6	q	112454080	INS	3	3e-06	112.45408	0.0266775558521309	2.66775558521309e-08	chr6q
6605D	chr7	p	62064435	DEL	2	0.000542	62.064435	0.0322245743476115	8.73285964820271e-06	chr7p
6605D	chr7	p	62064435	DUP	1	0.00025	62.064435	0.0161122871738057	4.02807179345143e-06	chr7p
6605D	chr7	p	62064435	INV	1	0.001094	62.064435	0.0161122871738057	1.76268421681435e-05	chr7p
6605D	chr7	q	98502993	DEL	4	0.026094	98.502993	0.0406079031527499	0.000264905656216964	chr7q
6605D	chr7	q	98502993	DUP	1	0.096571	98.502993	0.0101519757881875	0.000980386453841052	chr7q
6605D	chr7	q	98502993	INS	2	2e-06	98.502993	0.0203039515763749	2.03039515763749e-08	chr7q
6605D	chr8	p	45270456	DEL	3	0.329184	45.270456	0.0662683848380056	0.00727149733150468	chr8p
6605D	chr8	q	100988875	DEL	5	0.23409	100.988875	0.049510403992519	0.00231797809412175	chr8q
6605D	chr8	q	100988875	DUP	2	0.518712	100.988875	0.0198041615970076	0.0051363281351535	chr8q
6605D	chr8	q	100988875	INS	1	1e-06	100.988875	0.0099020807985038	9.9020807985038e-09	chr8q
6605D	chr8	q	100988875	INV	1	0.000887	100.988875	0.0099020807985038	8.78314566827287e-06	chr8q
6605D	chr9	p	46267185	DEL	1	0.01489	46.267185	0.0216135907122943	0.000321826365706061	chr9p
6605D	chr9	p	46267185	DUP	1	0.009489	46.267185	0.0216135907122943	0.00020509136226896	chr9p
6605D	chr9	q	104350062	DUP	2	0.721572	104.350062	0.0191662559817166	0.00691491683061961	chr9q
6605D	chr9	q	104350062	INS	2	2e-06	104.350062	0.0191662559817166	1.91662559817166e-08	chr9q
6605D	chrX	p	59373565	DEL	2	0.014759	59.373565	0.0336850246401745	0.000248578639332167	chrXp
6605D	chrX	p	59373565	INS	2	2e-06	59.373565	0.0336850246401745	3.36850246401745e-08	chrXp
6605D	chrX	p	59373565	INV	1	0.001341	59.373565	0.0168425123200872	2.2585809021237e-05	chrXp
6605D	chrX	q	94886001	DEL	3	0.000364	94.886001	0.0316168873003722	3.83618232577849e-06	chrXq
6605D	chrX	q	94886001	INS	1	1e-06	94.886001	0.0105389624334574	1.05389624334574e-08	chrXq
6605D	chrY	p	10724418	DEL	22	0.01106	10.724418	2.05139337164963	0.00103129139502022	chrYp
6605D	chrY	p	10724418	INS	11	1.1e-05	10.724418	1.02569668582482	1.02569668582482e-06	chrYp
