type	chr	Sample_ID	arm.x	arm_size	sv_count	sv_size_sum	chr_length_mb	sv_rate	sv_proportion	chr_arm	final_average_TL_p75	chr_order	arm.y	final_average_TL_p75_kb	direction	TL_group
INV	chr3	2436A	p	94076514	1	0.000465	94.076514	0.0106296455670115	4.94278518866037e-06	chr3p	4739.2	3	p	4.7392	Negative	Other
INV	chr3	3188	p	94076514	40	3015.943899	94.076514	0.425185822680462	32.0584146963609	chr3p	2890.5	3	p	2.8905	Negative	Short TL
INV	chr3	3188	q	107029434	11	286.009693	107.029434	0.102775466419826	2.67225269078784	chr3q	2360.8	3	q	2.3608	Negative	Short TL
INV	chr3	3988	p	94076514	2	2e-06	94.076514	0.0212592911340231	2.12592911340231e-08	chr3p	10037.5	3	p	10.0375	Negative	Other
INV	chr3	3988	q	107029434	3	3e-06	107.029434	0.0280296726599526	2.80296726599526e-08	chr3q	2135.21428571429	3	q	2.13521428571429	Negative	Other
INV	chr3	6265D	p	94076514	15	679.968963	94.076514	0.159444683505173	7.22782907325839	chr3p	5329.5	3	p	5.3295	Negative	Other
INV	chr3	6265D	q	107029434	2	50.688395	107.029434	0.0186864484399684	0.473593039836126	chr3q	4617.5	3	q	4.6175	Negative	Other
INV	chr3	6269C	p	94076514	75	2200.3504	94.076514	0.797223417525866	23.3889448752321	chr3p	9171	3	p	9.171	Negative	Short TL
INV	chr3	6269C	q	107029434	49	109.700777	107.029434	0.457817986779226	1.02495895661749	chr3q	4462.125	3	q	4.462125	Negative	Short TL
INV	chr3	6285B	p	94076514	2	0.041679	94.076514	0.0212592911340231	0.000443032997587474	chr3p	2985	3	p	2.985	Negative	Short TL
INV	chr3	6285B	q	107029434	1	0.002297	107.029434	0.0093432242199842	2.14613860333037e-05	chr3q	2050.25	3	q	2.05025	Negative	Short TL
INV	chr3	6298B	p	94076514	1	0.000465	94.076514	0.0106296455670115	4.94278518866037e-06	chr3p	5978.5	3	p	5.9785	Negative	Other
INV	chr3	6298B	q	107029434	1	0.009322	107.029434	0.0093432242199842	8.70975361786927e-05	chr3q	6844.5	3	q	6.8445	Negative	Other
INV	chr3	6314E	p	94076514	12	135.198348	94.076514	0.127555746804139	1.43711052048548	chr3p	1922	3	p	1.922	Negative	Other
INV	chr3	6314E	q	107029434	9	0.015059	107.029434	0.0840890179798578	0.000140699613528742	chr3q	3415.5	3	q	3.4155	Negative	Other
INV	chr3	6324B	p	94076514	2	0.002051	94.076514	0.0212592911340231	2.18014030579407e-05	chr3p	3953	3	p	3.953	Negative	Other
INV	chr3	6324B	q	107029434	1	0.009322	107.029434	0.0093432242199842	8.70975361786927e-05	chr3q	5117	3	q	5.117	Negative	Other
INV	chr3	6365A	p	94076514	1	0.000465	94.076514	0.0106296455670115	4.94278518866037e-06	chr3p	3834.33333333333	3	p	3.83433333333333	Negative	Other
INV	chr3	6414C	p	94076514	2	0.002051	94.076514	0.0212592911340231	2.18014030579407e-05	chr3p	7371.25	3	p	7.37125	Negative	Short TL
INV	chr3	6414C	q	107029434	1	0.002297	107.029434	0.0093432242199842	2.14613860333037e-05	chr3q	3291.5	3	q	3.2915	Negative	Short TL
INV	chr3	6423A	q	107029434	2	0.024199	107.029434	0.0186864484399684	0.000226096682899398	chr3q	3244.875	3	q	3.244875	Negative	Other
INV	chr3	6436B	p	94076514	2	0.000889	94.076514	0.0212592911340231	9.44975490907327e-06	chr3p	4486.5	3	p	4.4865	Negative	Other
INV	chr3	6436B	q	107029434	1	0.009322	107.029434	0.0093432242199842	8.70975361786927e-05	chr3q	5081.41666666667	3	q	5.08141666666667	Negative	Other
INV	chr3	6439C	p	94076514	2	94.518088	94.076514	0.0212592911340231	1.00469377511161	chr3p	4767.66666666667	3	p	4.76766666666667	Negative	Other
INV	chr3	6478A	p	94076514	3	6.939221	94.076514	0.0318889367010346	0.0737614597411635	chr3p	7234	3	p	7.234	Negative	Other
INV	chr3	6478A	q	107029434	1	0.009222	107.029434	0.0093432242199842	8.61632137566943e-05	chr3q	5576.5	3	q	5.5765	Negative	Other
INV	chr3	6483C	p	94076514	2	94.518085	94.076514	0.0212592911340231	1.00469374322267	chr3p	3060	3	p	3.06	Negative	Other
INV	chr3	6500D	p	94076514	2	6.321206	94.076514	0.0212592911340231	0.0671921793360668	chr3p	4698	3	p	4.698	Negative	Other
INV	chr3	6500D	q	107029434	1	0.009222	107.029434	0.0093432242199842	8.61632137566943e-05	chr3q	5411.5	3	q	5.4115	Negative	Other
INV	chr3	6605D	p	94076514	1	0.000464	94.076514	0.0106296455670115	4.93215554309336e-06	chr3p	3379.75	3	p	3.37975	Negative	Other
INV	chr3	6605D	q	107029434	2	0.024199	107.029434	0.0186864484399684	0.000226096682899398	chr3q	3096.25	3	q	3.09625	Negative	Other
INV	chr4	3188	p	52452474	19	2182.14214	52.452474	0.362232675621745	41.6022729452189	chr4p	2557.83333333333	4	p	2.55783333333333	Negative	Short TL
INV	chr4	3188	q	141122471	22	900.154272	141.122471	0.155892961936586	6.37853253008871	chr4q	4114.5	4	q	4.1145	Positive	Short TL
INV	chr4	3988	p	52452474	1	1e-06	52.452474	0.0190648776643024	1.90648776643024e-08	chr4p	4202	4	p	4.202	Negative	Other
INV	chr4	3988	q	141122471	4	4e-06	141.122471	0.0283441748975611	2.83441748975611e-08	chr4q	5734.5	4	q	5.7345	Positive	Other
INV	chr4	6265D	q	141122471	4	161.010373	141.122471	0.0283441748975611	1.14092654315839	chr4q	5053.25	4	q	5.05325	Positive	Other
INV	chr4	6266D	p	52452474	2	0.041927	52.452474	0.0381297553286047	0.000799333125831205	chr4p	6912	4	p	6.912	Negative	Other
INV	chr4	6269C	p	52452474	31	1519.175959	52.452474	0.591011207593373	28.9629038088842	chr4p	3559.5	4	p	3.5595	Negative	Short TL
INV	chr4	6269C	q	141122471	87	765.131111	141.122471	0.616485804021955	5.42175250743732	chr4q	4636.25	4	q	4.63625	Positive	Short TL
INV	chr4	6277A	q	141122471	2	7.623252	141.122471	0.0141720874487806	0.0540186969940457	chr4q	4390.5	4	q	4.3905	Positive	Other
INV	chr4	6285B	p	52452474	1	0.002018	52.452474	0.0190648776643024	3.84729231265622e-05	chr4p	3057.75	4	p	3.05775	Negative	Short TL
INV	chr4	6314E	p	52452474	6	80.623377	52.452474	0.114389265985814	1.53707481938793	chr4p	8268	4	p	8.268	Negative	Other
INV	chr4	6365A	q	141122471	2	0.175192	141.122471	0.0141720874487806	0.00124141817216338	chr4q	4348.25	4	q	4.34825	Positive	Other
INV	chr4	6423A	p	52452474	1	0.001126	52.452474	0.0190648776643024	2.14670522500045e-05	chr4p	6523	4	p	6.523	Negative	Other
INV	chr4	6423A	q	141122471	1	0.011552	141.122471	0.00708604372439029	8.18579771041566e-05	chr4q	4393	4	q	4.393	Positive	Other
INV	chr4	6436B	p	52452474	1	0.002018	52.452474	0.0190648776643024	3.84729231265622e-05	chr4p	4571.25	4	p	4.57125	Negative	Other
INV	chr4	6439C	q	141122471	1	0.011553	141.122471	0.00708604372439029	8.1865063147881e-05	chr4q	6591	4	q	6.591	Positive	Other
INV	chr4	6483C	q	141122471	1	0.011552	141.122471	0.00708604372439029	8.18579771041566e-05	chr4q	5857	4	q	5.857	Positive	Other
INV	chr4	6500D	q	141122471	1	10.240434	141.122471	0.00708604372439029	0.0725641630807329	chr4q	6759.5	4	q	6.7595	Positive	Other
INV	chr4	6605D	p	52452474	2	0.003099	52.452474	0.0381297553286047	5.9082055881673e-05	chr4p	3165	4	p	3.165	Negative	Other
INV	chr5	2436A	p	48317879	2	0.009524	48.317879	0.0413925453971189	0.00019711130118108	chr5p	6545.75	5	p	6.54575	Positive	Other
INV	chr5	3188	p	48317879	43	2503.677224	48.317879	0.889939726038057	51.8167865770764	chr5p	3681	5	p	3.681	Positive	Short TL
INV	chr5	3188	q	133727560	38	1488.687742	133.72756	0.284159824646468	11.1322433610544	chr5q	2158	5	q	2.158	Negative	Short TL
INV	chr5	3988	p	48317879	1	1e-06	48.317879	0.0206962726985595	2.06962726985595e-08	chr5p	5688.66666666667	5	p	5.68866666666667	Positive	Other
INV	chr5	3988	q	133727560	1	1e-06	133.72756	0.00747789012227547	7.47789012227547e-09	chr5q	6124.66666666667	5	q	6.12466666666667	Negative	Other
INV	chr5	6265D	p	48317879	5	201.19122	48.317879	0.103481363492797	4.16390835367587	chr5p	7076	5	p	7.076	Positive	Other
INV	chr5	6269C	p	48317879	30	943.343231	48.317879	0.620888180956784	19.5236887571162	chr5p	5932.5	5	p	5.9325	Positive	Short TL
INV	chr5	6269C	q	133727560	57	275.668863	133.72756	0.426239736969702	2.06142146764661	chr5q	3078	5	q	3.078	Negative	Short TL
INV	chr5	6285B	p	48317879	2	0.120196	48.317879	0.0413925453971189	0.00248760919327605	chr5p	3228	5	p	3.228	Positive	Short TL
INV	chr5	6314E	p	48317879	5	119.328572	48.317879	0.103481363492797	2.46965666684169	chr5p	9230	5	p	9.23	Positive	Other
INV	chr5	6314E	q	133727560	13	0.016819	133.72756	0.0972125715895811	0.000125770633966551	chr5q	1415	5	q	1.415	Negative	Other
INV	chr5	6324B	p	48317879	2	0.009524	48.317879	0.0413925453971189	0.00019711130118108	chr5p	4419	5	p	4.419	Positive	Other
INV	chr5	6324B	q	133727560	1	20.53217	133.72756	0.00747789012227547	0.153537311231881	chr5q	11015.5	5	q	11.0155	Negative	Other
INV	chr5	6436B	p	48317879	3	102.804955	48.317879	0.0620888180956784	2.12767938344314	chr5p	5587.5	5	p	5.5875	Positive	Other
INV	chr5	6478A	p	48317879	2	0.009524	48.317879	0.0413925453971189	0.00019711130118108	chr5p	4829.5	5	p	4.8295	Positive	Other
INV	chr5	6483C	q	133727560	1	79.604927	133.72756	0.00747789012227547	0.59527689729776	chr5q	3951	5	q	3.951	Negative	Other
INV	chr5	6605D	p	48317879	1	0.009234	48.317879	0.0206962726985595	0.000191109382098498	chr5p	8951.25	5	p	8.95125	Positive	Other
INV	chr5	6605D	q	133727560	2	0.006659	133.72756	0.0149557802445509	4.97952703242323e-05	chr5q	4559	5	q	4.559	Negative	Other
INV	chr6	2436A	p	59672548	1	0.000476	59.672548	0.0167581246907707	7.97686735280686e-06	chr6p	4048.5	6	p	4.0485	Negative	Other
INV	chr6	2436A	q	112454080	1	0.000337	112.45408	0.00889251861737698	2.99677877405604e-06	chr6q	5896.92857142857	6	q	5.89692857142857	Positive	Other
INV	chr6	3188	p	59672548	14	519.424289	59.672548	0.23461374567079	8.70457700247692	chr6p	2707.5	6	p	2.7075	Negative	Short TL
INV	chr6	3188	q	112454080	7	119.496652	112.45408	0.0622476303216388	1.06262620262422	chr6q	2246.33333333333	6	q	2.24633333333333	Positive	Short TL
INV	chr6	3988	p	59672548	2	2e-06	59.672548	0.0335162493815414	3.35162493815414e-08	chr6p	2850.25	6	p	2.85025	Negative	Other
INV	chr6	6265D	p	59672548	6	561.17912	59.672548	0.100548748144624	9.40430966681698	chr6p	7669.25	6	p	7.66925	Negative	Other
INV	chr6	6265D	q	112454080	4	16.471537	112.45408	0.0355700744695079	0.146473449429314	chr6q	8975	6	q	8.975	Positive	Other
INV	chr6	6266D	p	59672548	1	0.003061	59.672548	0.0167581246907707	5.12966196784491e-05	chr6p	4795.375	6	p	4.795375	Negative	Other
INV	chr6	6269C	p	59672548	29	696.692889	59.672548	0.48598561603235	11.6752663050353	chr6p	6963	6	p	6.963	Negative	Short TL
INV	chr6	6277A	p	59672548	6	105.288179	59.672548	0.100548748144624	1.76443243214619	chr6p	3839.66666666667	6	p	3.83966666666667	Negative	Other
INV	chr6	6277A	q	112454080	2	0.4519	112.45408	0.017785037234754	0.00401852916319266	chr6q	7479	6	q	7.479	Positive	Other
INV	chr6	6285B	p	59672548	1	0.000476	59.672548	0.0167581246907707	7.97686735280686e-06	chr6p	3463	6	p	3.463	Negative	Short TL
INV	chr6	6298B	p	59672548	3	0.005038	59.672548	0.0502743740723121	8.44274321921028e-05	chr6p	1641	6	p	1.641	Negative	Other
INV	chr6	6314E	p	59672548	3	0.002873	59.672548	0.0502743740723121	4.81460922365842e-05	chr6p	3820	6	p	3.82	Negative	Other
INV	chr6	6314E	q	112454080	13	0.011582	112.45408	0.115602742025901	0.00010299315062646	chr6q	4838	6	q	4.838	Positive	Other
INV	chr6	6324B	p	59672548	1	0.000476	59.672548	0.0167581246907707	7.97686735280686e-06	chr6p	5239	6	p	5.239	Negative	Other
INV	chr6	6365A	p	59672548	3	0.008463	59.672548	0.0502743740723121	0.000141824009257992	chr6p	1875.5	6	p	1.8755	Negative	Other
INV	chr6	6414C	p	59672548	4	0.012547	59.672548	0.0670324987630828	0.0002102641904951	chr6p	6200	6	p	6.2	Negative	Short TL
INV	chr6	6414C	q	112454080	3	0.008694	112.45408	0.0266775558521309	7.73115568594754e-05	chr6q	5129	6	q	5.129	Positive	Short TL
INV	chr6	6423A	q	112454080	1	0.001675	112.45408	0.00889251861737698	1.48949686841064e-05	chr6q	5479	6	q	5.479	Positive	Other
INV	chr6	6439C	q	112454080	3	2.584614	112.45408	0.0266775558521309	0.0229837281137332	chr6q	9609	6	q	9.609	Positive	Other
INV	chr6	6478A	p	59672548	3	0.008461	59.672548	0.0502743740723121	0.000141790493008611	chr6p	5004	6	p	5.004	Negative	Other
INV	chr6	6478A	q	112454080	1	0.003903	112.45408	0.00889251861737698	3.47075001636223e-05	chr6q	7965	6	q	7.965	Positive	Other
INV	chr6	6483C	p	59672548	4	0.012667	59.672548	0.0670324987630828	0.000212275165457992	chr6p	3580.5	6	p	3.5805	Negative	Other
INV	chr6	6500D	p	59672548	1	0.000476	59.672548	0.0167581246907707	7.97686735280686e-06	chr6p	4441	6	p	4.441	Negative	Other
INV	chr6	6605D	p	59672548	3	0.008751	59.672548	0.0502743740723121	0.000146650349168934	chr6p	4249.75	6	p	4.24975	Negative	Other
INV	chr7	2436A	p	62064435	1	0.001095	62.064435	0.0161122871738057	1.76429544553173e-05	chr7p	4684.33333333333	7	p	4.68433333333333	Positive	Other
INV	chr7	2436A	q	98502993	1	0.012686	98.502993	0.0101519757881875	0.000128787964848946	chr7q	6483.08333333333	7	q	6.48308333333333	Positive	Other
INV	chr7	3188	p	62064435	10	647.502272	62.064435	0.161122871738057	10.4327425521557	chr7p	1615	7	p	1.615	Positive	Short TL
INV	chr7	3188	q	98502993	13	339.102461	98.502993	0.131975685246437	3.44255997378679	chr7q	2375.75	7	q	2.37575	Positive	Short TL
INV	chr7	3988	q	98502993	4	4e-06	98.502993	0.0406079031527499	4.06079031527499e-08	chr7q	5331	7	q	5.331	Positive	Other
INV	chr7	6265D	p	62064435	7	272.767496	62.064435	0.11278601021664	4.39490822723191	chr7p	5219.25	7	p	5.21925	Positive	Other
INV	chr7	6265D	q	98502993	2	0.012063	98.502993	0.0203039515763749	0.000122463283932905	chr7q	7775.5	7	q	7.7755	Positive	Other
INV	chr7	6266D	p	62064435	3	0.002935	62.064435	0.0483368615214172	4.72895628551198e-05	chr7p	4870	7	p	4.87	Positive	Other
INV	chr7	6266D	q	98502993	1	0.012686	98.502993	0.0101519757881875	0.000128787964848946	chr7q	6241	7	q	6.241	Positive	Other
INV	chr7	6269C	p	62064435	18	546.378793	62.064435	0.290021169128503	8.80341201849336	chr7p	7478	7	p	7.478	Positive	Short TL
INV	chr7	6269C	q	98502993	24	111.382184	98.502993	0.243647418916499	1.13074923520344	chr7q	4016	7	q	4.016	Positive	Short TL
INV	chr7	6277A	p	62064435	1	0.001095	62.064435	0.0161122871738057	1.76429544553173e-05	chr7p	6403.5	7	p	6.4035	Positive	Other
INV	chr7	6277A	q	98502993	2	20.419625	98.502993	0.0203039515763749	0.207299538603868	chr7q	5808	7	q	5.808	Positive	Other
INV	chr7	6285B	p	62064435	3	0.329305	62.064435	0.0483368615214172	0.0053058567277701	chr7p	3370	7	p	3.37	Positive	Short TL
INV	chr7	6285B	q	98502993	1	0.012686	98.502993	0.0101519757881875	0.000128787964848946	chr7q	3978	7	q	3.978	Positive	Short TL
INV	chr7	6298B	p	62064435	1	0.001095	62.064435	0.0161122871738057	1.76429544553173e-05	chr7p	5973	7	p	5.973	Positive	Other
INV	chr7	6298B	q	98502993	1	0.012686	98.502993	0.0101519757881875	0.000128787964848946	chr7q	3918.5	7	q	3.9185	Positive	Other
INV	chr7	6314E	p	62064435	9	0.009435	62.064435	0.145010584564252	0.000152019429484857	chr7p	1998.5	7	p	1.9985	Positive	Other
INV	chr7	6314E	q	98502993	8	0.020372	98.502993	0.0812158063054998	0.000206816050756955	chr7q	5512	7	q	5.512	Positive	Other
INV	chr7	6324B	p	62064435	3	0.329035	62.064435	0.0483368615214172	0.00530150641023317	chr7p	3142	7	p	3.142	Positive	Other
INV	chr7	6365A	p	62064435	3	0.002935	62.064435	0.0483368615214172	4.72895628551198e-05	chr7p	6764.5	7	p	6.7645	Positive	Other
INV	chr7	6365A	q	98502993	1	0.145186	98.502993	0.0101519757881875	0.00147392475678379	chr7q	7389.25	7	q	7.38925	Positive	Other
INV	chr7	6414C	p	62064435	2	0.32821	62.064435	0.0322245743476115	0.00528821377331478	chr7p	4883	7	p	4.883	Positive	Short TL
INV	chr7	6414C	q	98502993	1	0.012686	98.502993	0.0101519757881875	0.000128787964848946	chr7q	2906	7	q	2.906	Positive	Short TL
INV	chr7	6436B	p	62064435	2	0.32821	62.064435	0.0322245743476115	0.00528821377331478	chr7p	6975	7	p	6.975	Positive	Other
INV	chr7	6436B	q	98502993	1	0.012686	98.502993	0.0101519757881875	0.000128787964848946	chr7q	5743.5	7	q	5.7435	Positive	Other
INV	chr7	6439C	p	62064435	1	0.116032	62.064435	0.0161122871738057	0.00186954090535103	chr7p	7063	7	p	7.063	Positive	Other
INV	chr7	6439C	q	98502993	2	0.019962	98.502993	0.0203039515763749	0.000202653740683798	chr7q	6938.5	7	q	6.9385	Positive	Other
INV	chr7	6478A	p	62064435	1	0.001095	62.064435	0.0161122871738057	1.76429544553173e-05	chr7p	9319	7	p	9.319	Positive	Other
INV	chr7	6478A	q	98502993	1	0.012686	98.502993	0.0101519757881875	0.000128787964848946	chr7q	8043	7	q	8.043	Positive	Other
INV	chr7	6483C	p	62064435	2	0.32821	62.064435	0.0322245743476115	0.00528821377331478	chr7p	7881.5	7	p	7.8815	Positive	Other
INV	chr7	6483C	q	98502993	1	0.012686	98.502993	0.0101519757881875	0.000128787964848946	chr7q	6405.5	7	q	6.4055	Positive	Other
INV	chr7	6500D	p	62064435	1	0.001095	62.064435	0.0161122871738057	1.76429544553173e-05	chr7p	7021	7	p	7.021	Positive	Other
INV	chr7	6605D	p	62064435	3	0.214122	62.064435	0.0483368615214172	0.00344999515422963	chr7p	7931	7	p	7.931	Positive	Other
INV	chr8	2436A	q	100988875	1	0.007483	100.988875	0.0099020807985038	7.40972706152039e-05	chr8q	6406.33333333333	8	q	6.40633333333333	Negative	Other
INV	chr8	3188	p	45270456	2	49.747065	45.270456	0.0441789232253371	1.09888588266043	chr8p	2236.625	8	p	2.236625	Negative	Short TL
INV	chr8	3188	q	100988875	8	244.650211	100.988875	0.0792166463880304	2.422546156693	chr8q	3307.66666666667	8	q	3.30766666666667	Negative	Short TL
INV	chr8	3988	p	45270456	2	2e-06	45.270456	0.0441789232253371	4.41789232253371e-08	chr8p	4624.5	8	p	4.6245	Negative	Other
INV	chr8	3988	q	100988875	1	1e-06	100.988875	0.0099020807985038	9.9020807985038e-09	chr8q	4655	8	q	4.655	Negative	Other
INV	chr8	6265D	q	100988875	1	28.786279	100.988875	0.0099020807985038	0.285044060546273	chr8q	8339.5	8	q	8.3395	Negative	Other
INV	chr8	6269C	p	45270456	10	72.479611	45.270456	0.220894616126685	1.60103558488565	chr8p	4595.5	8	p	4.5955	Negative	Short TL
INV	chr8	6269C	q	100988875	21	0.031819	100.988875	0.20794369676858	0.000315074308927592	chr8q	4293.5	8	q	4.2935	Negative	Short TL
INV	chr8	6277A	q	100988875	1	12.486194	100.988875	0.0099020807985038	0.123639301853793	chr8q	5108.5	8	q	5.1085	Negative	Other
INV	chr8	6285B	q	100988875	1	0.000888	100.988875	0.0099020807985038	8.79304774907137e-06	chr8q	3230.5	8	q	3.2305	Negative	Short TL
INV	chr8	6314E	q	100988875	6	0.0054	100.988875	0.0594124847910228	5.34712363119205e-05	chr8q	5195	8	q	5.195	Negative	Other
INV	chr8	6324B	q	100988875	1	0.000248	100.988875	0.0099020807985038	2.45571603802894e-06	chr8q	5409	8	q	5.409	Negative	Other
INV	chr8	6365A	q	100988875	1	0.00025	100.988875	0.0099020807985038	2.47552019962595e-06	chr8q	4360	8	q	4.36	Negative	Other
INV	chr8	6414C	q	100988875	8	16.274473	100.988875	0.0792166463880304	0.161151146599068	chr8q	2854.5	8	q	2.8545	Negative	Short TL
INV	chr8	6436B	q	100988875	1	0.002109	100.988875	0.0099020807985038	2.08834884040445e-05	chr8q	4448	8	q	4.448	Negative	Other
INV	chr8	6605D	q	100988875	6	30.796029	100.988875	0.0594124847910228	0.304944767431066	chr8q	8427	8	q	8.427	Negative	Other
INV	chr9	3188	p	46267185	2	148.283741	46.267185	0.0432271814245885	3.20494408726185	chr9p	2822.5	9	p	2.8225	Negative	Short TL
INV	chr9	3188	q	104350062	3	5.925212	104.350062	0.0287493839725749	0.0567820649689696	chr9q	3129.7	9	q	3.1297	Negative	Short TL
INV	chr9	3988	p	46267185	1	1e-06	46.267185	0.0216135907122943	2.16135907122943e-08	chr9p	6700.33333333333	9	p	6.70033333333333	Negative	Other
INV	chr9	3988	q	104350062	5	5e-06	104.350062	0.0479156399542916	4.79156399542916e-08	chr9q	9083.5	9	q	9.0835	Negative	Other
INV	chr9	6265D	p	46267185	1	128.602691	46.267185	0.0216135907122943	2.77956592777365	chr9p	3406.66666666667	9	p	3.40666666666667	Negative	Other
INV	chr9	6265D	q	104350062	4	123.348368	104.350062	0.0383325119634332	1.18206319800749	chr9q	6687	9	q	6.687	Negative	Other
INV	chr9	6269C	p	46267185	17	370.537194	46.267185	0.367431042109002	8.00863925479798	chr9p	3910	9	p	3.91	Negative	Short TL
INV	chr9	6269C	q	104350062	20	44.21986	104.350062	0.191662559817166	0.423764578117836	chr9q	5691.625	9	q	5.691625	Negative	Short TL
INV	chr9	6277A	p	46267185	2	6.979689	46.267185	0.0432271814245885	0.150856141345102	chr9p	4765.25	9	p	4.76525	Negative	Other
INV	chr9	6314E	p	46267185	5	0.014574	46.267185	0.108067953561471	0.000314996471040976	chr9p	3437	9	p	3.437	Negative	Other
INV	chr9	6314E	q	104350062	5	0.012067	104.350062	0.0479156399542916	0.000115639605465687	chr9q	1983.75	9	q	1.98375	Negative	Other
INV	chr9	6324B	p	46267185	1	0.821646	46.267185	0.0216135907122943	0.0177587203543937	chr9p	5671.66666666667	9	p	5.67166666666667	Negative	Other
INV	chr9	6365A	p	46267185	1	0.821646	46.267185	0.0216135907122943	0.0177587203543937	chr9p	4174	9	p	4.174	Negative	Other
INV	chr9	6365A	q	104350062	1	0.001251	104.350062	0.00958312799085831	1.19884931165637e-05	chr9q	1493.5	9	q	1.4935	Negative	Other
INV	chr9	6439C	p	46267185	1	0.821646	46.267185	0.0216135907122943	0.0177587203543937	chr9p	3033	9	p	3.033	Negative	Other
INV	chr9	6439C	q	104350062	2	0.009978	104.350062	0.0191662559817166	9.56204510927842e-05	chr9q	7025.4	9	q	7.0254	Negative	Other
INV	chr9	6478A	q	104350062	2	0.009978	104.350062	0.0191662559817166	9.56204510927842e-05	chr9q	1570	9	q	1.57	Negative	Other
