filename	chr	Arm	arm_size.y	type	sv_count	sv_size_sum	chr_arm_length_mb	sv_rate	sv_proportion	region	final_average_TL_p75	chr_order	arm	final_average_TL_p75_kb	direction	TL_group
6500D	chr12	p	35911664	BND	1	99.64902	35.911664	0.0278461059337156	2.77483716711094	chr12p	6425.5	12	p	6.4255	Positive	Other
6500D	chr12	p	35911664	DEL	1	0.000158	35.911664	0.0278461059337156	4.39968473752706e-06	chr12p	6425.5	12	p	6.4255	Positive	Other
6500D	chr12	p	35911664	DUP	1	0.029445	35.911664	0.0278461059337156	0.000819928589218255	chr12p	6425.5	12	p	6.4255	Positive	Other
6500D	chr12	p	35911664	INS	1	0.001101	35.911664	0.0278461059337156	3.06585626330208e-05	chr12p	6425.5	12	p	6.4255	Positive	Other
6500D	chr12	q	97412884	BND	7	99.665774	97.412884	0.0718590776965396	1.02312722822168	chr12q	6895.5	12	q	6.8955	Positive	Other
6500D	chr12	q	97412884	DEL	1	0.003594	97.412884	0.0102655825280771	3.6894503605909e-05	chr12q	6895.5	12	q	6.8955	Positive	Other
6500D	chr12	q	97412884	INS	2	0.012377	97.412884	0.0205311650561542	0.00012705711495001	chr12q	6895.5	12	q	6.8955	Positive	Other
6500D	chr13	q	97043744	DEL	2	0.001825	97.043744	0.0206092625610158	1.88059520869269e-05	chr13q	4502	13	q	4.502	Positive	Other
6500D	chr13	q	97043744	DUP	1	0.020688	97.043744	0.0103046312805079	0.000213182211931147	chr13q	4502	13	q	4.502	Positive	Other
6500D	chr13	q	97043744	INS	2	0.003028	97.043744	0.0206092625610158	3.12024235173779e-05	chr13q	4502	13	q	4.502	Positive	Other
6500D	chr14	p	11400261	INS	1	0.006895	11.400261	0.0877172899813434	0.000604810714421363	chr14p	6203	14	p	6.203	Positive	Other
6500D	chr14	q	89761231	DEL	3	0.004129	89.761231	0.0334220015320423	4.59998147752675e-05	chr14q	5449.5	14	q	5.4495	Positive	Other
6500D	chr14	q	89761231	INS	3	0.005948	89.761231	0.0334220015320423	6.62646883708625e-05	chr14q	5449.5	14	q	5.4495	Positive	Other
6500D	chr15	q	82566565	DEL	2	0.012761	82.566565	0.0242228800483586	0.000154554086148552	chr15q	6113.25	15	q	6.11325	Negative	Other
6500D	chr15	q	82566565	INS	1	0.003218	82.566565	0.0121114400241793	3.89746139978089e-05	chr15q	6113.25	15	q	6.11325	Negative	Other
6500D	chr16	p	36838903	BND	2	0.231714	36.838903	0.0542904331326044	0.00628992671144415	chr16p	5589	16	p	5.589	Positive	Other
6500D	chr16	p	36838903	DEL	4	0.031205	36.838903	0.108580866265209	0.00084706648295146	chr16p	5589	16	p	5.589	Positive	Other
6500D	chr16	p	36838903	INS	1	8.1e-05	36.838903	0.0271452165663022	2.19876254187048e-06	chr16p	5589	16	p	5.589	Positive	Other
6500D	chr16	q	59491471	BND	8	0.146892	59.491471	0.13447305749088	0.00246912704511879	chr16q	4864	16	q	4.864	Negative	Other
6500D	chr16	q	59491471	DEL	5	0.206404	59.491471	0.0840456609317998	0.00346947211979344	chr16q	4864	16	q	4.864	Negative	Other
6500D	chr16	q	59491471	INS	1	5.4e-05	59.491471	0.01680913218636	9.07693138063438e-07	chr16q	4864	16	q	4.864	Negative	Other
6500D	chr16	q	59491471	INV	2	0.001093	59.491471	0.0336182643727199	1.83723814796914e-05	chr16q	4864	16	q	4.864	Negative	Other
6500D	chr17	p	25689679	DEL	2	0.000872	25.689679	0.0778522767839956	3.39435926778221e-05	chr17p	5040.5	17	p	5.0405	Positive	Other
6500D	chr17	q	58587218	BND	6	38.775264	58.587218	0.102411416770122	0.661838286979252	chr17q	5518	17	q	5.518	Positive	Other
6500D	chr17	q	58587218	DEL	5	19.572029	58.587218	0.0853428473084351	0.334066536492653	chr17q	5518	17	q	5.518	Positive	Other
6500D	chr17	q	58587218	DUP	1	0.711231	58.587218	0.017068569461687	0.0121396957268051	chr17q	5518	17	q	5.518	Positive	Other
6500D	chr18	p	18449624	BND	2	0.002482	18.449624	0.108403293205325	0.000134528486867808	chr18p	3413.5	18	p	3.4135	Negative	Other
6500D	chr18	q	62092914	INS	2	0.001508	62.092914	0.0322097945024774	2.42861850548679e-05	chr18q	6245.66666666667	18	q	6.24566666666667	Positive	Other
6500D	chr19	p	27792923	DEL	1	0.000558	27.792923	0.0359803824880168	2.00770534283134e-05	chr19p	5300	19	p	5.3	Negative	Other
6500D	chr19	p	27792923	INS	2	0.005128	27.792923	0.0719607649760337	0.00018450740139855	chr19p	5300	19	p	5.3	Negative	Other
6500D	chr19	q	33914441	DEL	2	0.016671	33.914441	0.0589719288016571	0.000491560512526213	chr19q	5812.5	19	q	5.8125	Positive	Other
6500D	chr19	q	33914441	DUP	1	0.037157	33.914441	0.0294859644008285	0.00109560997924159	chr19q	5812.5	19	q	5.8125	Positive	Other
6500D	chr2	p	93503283	BND	4	0.007804	93.503283	0.0427792465853846	8.34623100880854e-05	chr2p	4894.75	2	p	4.89475	Negative	Other
6500D	chr2	p	93503283	DEL	5	0.055114	93.503283	0.0534740582317308	0.000589433849076722	chr2p	4894.75	2	p	4.89475	Negative	Other
6500D	chr2	p	93503283	INS	2	0.008319	93.503283	0.0213896232926923	8.89701380859536e-05	chr2p	4894.75	2	p	4.89475	Negative	Other
6500D	chr2	q	149193469	BND	4	0.017288	149.193469	0.0268108250770682	0.000115876385983089	chr2q	7224	2	q	7.224	Positive	Other
6500D	chr2	q	149193469	DEL	9	0.054554	149.193469	0.0603243564234035	0.000365659437813595	chr2q	7224	2	q	7.224	Positive	Other
6500D	chr2	q	149193469	DUP	3	0.167989	149.193469	0.0201081188078012	0.0011259809234679	chr2q	7224	2	q	7.224	Positive	Other
6500D	chr2	q	149193469	INS	4	0.006315	149.193469	0.0268108250770682	4.23275900904215e-05	chr2q	7224	2	q	7.224	Positive	Other
6500D	chr20	p	28012753	BND	2	0.330952	28.012753	0.0713960530762542	0.0118143332788462	chr20p	6467.5	20	p	6.4675	Positive	Other
6500D	chr20	q	38197502	DEL	1	0.003036	38.197502	0.0261797224331581	7.94816373070679e-05	chr20q	6939	20	q	6.939	Negative	Other
6500D	chr20	q	38197502	INS	1	0.003769	38.197502	0.0261797224331581	9.86713738505728e-05	chr20q	6939	20	q	6.939	Negative	Other
6500D	chr21	q	33956153	BND	2	11.324336	33.956153	0.0588994872298991	0.333498791809543	chr21q	5866.5	21	q	5.8665	Negative	Other
6500D	chr21	q	33956153	DEL	2	0.002313	33.956153	0.0588994872298991	6.81172569813783e-05	chr21q	5866.5	21	q	5.8665	Negative	Other
6500D	chr22	q	37075304	BND	2	0.005236	37.075304	0.0539442643545148	0.00014122608408012	chr22q	3249.5	22	q	3.2495	Positive	Other
6500D	chr22	q	37075304	DEL	3	0.017171	37.075304	0.0809163965317722	0.000463138481615687	chr22q	3249.5	22	q	3.2495	Positive	Other
6500D	chr22	q	37075304	DUP	1	0.006972	37.075304	0.0269721321772574	0.000188049705539839	chr22q	3249.5	22	q	3.2495	Positive	Other
6500D	chr3	p	94076514	BND	6	18.043388	94.076514	0.0637778734020693	0.191794819268069	chr3p	4698	3	p	4.698	Negative	Other
6500D	chr3	p	94076514	DEL	2	0.020021	94.076514	0.0212592911340231	0.000212816133897138	chr3p	4698	3	p	4.698	Negative	Other
6500D	chr3	p	94076514	DUP	1	0.03126	94.076514	0.0106296455670115	0.000332282720424781	chr3p	4698	3	p	4.698	Negative	Other
6500D	chr3	q	107029434	BND	6	0.056546	107.029434	0.0560593453199052	0.000528321956743226	chr3q	5411.5	3	q	5.4115	Negative	Other
6500D	chr3	q	107029434	DEL	9	0.188603	107.029434	0.0840890179798578	0.00176216011756168	chr3q	5411.5	3	q	5.4115	Negative	Other
6500D	chr3	q	107029434	DUP	1	0.055104	107.029434	0.0093432242199842	0.000514849027418009	chr3q	5411.5	3	q	5.4115	Negative	Other
6500D	chr3	q	107029434	INS	4	0.007675	107.029434	0.0373728968799368	7.17092458883787e-05	chr3q	5411.5	3	q	5.4115	Negative	Other
6500D	chr4	p	52452474	DEL	5	0.107194	52.452474	0.0953243883215118	0.00204364049634723	chr4p	6665.5	4	p	6.6655	Negative	Other
6500D	chr4	p	52452474	INS	2	0.000648	52.452474	0.0381297553286047	1.23540407264679e-05	chr4p	6665.5	4	p	6.6655	Negative	Other
6500D	chr4	q	141122471	BND	4	20.49303	141.122471	0.0283441748975611	0.145214506625242	chr4q	6759.5	4	q	6.7595	Positive	Other
6500D	chr4	q	141122471	DEL	8	0.044268	141.122471	0.0566883497951223	0.000313684983591309	chr4q	6759.5	4	q	6.7595	Positive	Other
6500D	chr4	q	141122471	INS	5	0.011518	141.122471	0.0354302186219514	8.16170516175273e-05	chr4q	6759.5	4	q	6.7595	Positive	Other
6500D	chr4	q	141122471	INV	1	0.004611	141.122471	0.00708604372439029	3.26737476131636e-05	chr4q	6759.5	4	q	6.7595	Positive	Other
6500D	chr5	p	48317879	BND	6	0.020044	48.317879	0.124177636191357	0.000414836089969926	chr5p	6060.5	5	p	6.0605	Positive	Other
6500D	chr5	p	48317879	DEL	3	0.013472	48.317879	0.0620888180956784	0.000278820185794993	chr5p	6060.5	5	p	6.0605	Positive	Other
6500D	chr5	p	48317879	INS	1	0.000836	48.317879	0.0206962726985595	1.73020839759957e-05	chr5p	6060.5	5	p	6.0605	Positive	Other
6500D	chr5	q	133727560	DEL	1	0.000642	133.72756	0.00747789012227547	4.80080545850085e-06	chr5q	4729.5	5	q	4.7295	Negative	Other
6500D	chr5	q	133727560	INS	2	0.001852	133.72756	0.0149557802445509	1.38490525064542e-05	chr5q	4729.5	5	q	4.7295	Negative	Other
6500D	chr6	p	59672548	BND	4	0.00225	59.672548	0.0670324987630828	3.77057805542341e-05	chr6p	4441	6	p	4.441	Negative	Other
6500D	chr6	p	59672548	DEL	2	0.006162	59.672548	0.0335162493815414	0.000103263564344529	chr6p	4441	6	p	4.441	Negative	Other
6500D	chr6	p	59672548	INS	2	0.00594	59.672548	0.0335162493815414	9.9543260663178e-05	chr6p	4441	6	p	4.441	Negative	Other
6500D	chr6	q	112454080	DEL	6	0.030395	112.45408	0.0533551117042619	0.000270288103375173	chr6q	5955.5	6	q	5.9555	Positive	Other
6500D	chr6	q	112454080	DUP	1	0.080569	112.45408	0.00889251861737698	0.000716461332483446	chr6q	5955.5	6	q	5.9555	Positive	Other
6500D	chr6	q	112454080	INS	1	0.002869	112.45408	0.00889251861737698	2.55126359132545e-05	chr6q	5955.5	6	q	5.9555	Positive	Other
6500D	chr7	p	62064435	DEL	3	0.002939	62.064435	0.0483368615214172	4.73540120038151e-05	chr7p	7021	7	p	7.021	Positive	Other
6500D	chr7	p	62064435	INV	1	0.001094	62.064435	0.0161122871738057	1.76268421681435e-05	chr7p	7021	7	p	7.021	Positive	Other
6500D	chr7	q	98502993	BND	2	0.000302	98.502993	0.0203039515763749	3.06589668803262e-06	chr7q	6703	7	q	6.703	Positive	Other
6500D	chr7	q	98502993	DEL	6	0.064095	98.502993	0.0609118547291248	0.000650690888143876	chr7q	6703	7	q	6.703	Positive	Other
6500D	chr7	q	98502993	INS	6	0.007554	98.502993	0.0609118547291248	7.66880251039682e-05	chr7q	6703	7	q	6.703	Positive	Other
6500D	chr8	p	45270456	BND	2	0.310582	45.270456	0.0441789232253371	0.00686058916658582	chr8p	5258.75	8	p	5.25875	Negative	Other
6500D	chr8	p	45270456	DEL	1	0.018545	45.270456	0.0220894616126685	0.000409649065606938	chr8p	5258.75	8	p	5.25875	Negative	Other
6500D	chr8	p	45270456	INS	1	0.003564	45.270456	0.0220894616126685	7.87268411875507e-05	chr8p	5258.75	8	p	5.25875	Negative	Other
6500D	chr8	q	100988875	BND	2	10.687568	100.988875	0.0198041615970076	0.105829161875504	chr8q	4764.5	8	q	4.7645	Negative	Other
6500D	chr8	q	100988875	DEL	3	0.00517	100.988875	0.0297062423955114	5.11937577282646e-05	chr8q	4764.5	8	q	4.7645	Negative	Other
6500D	chr8	q	100988875	INS	3	0.003571	100.988875	0.0297062423955114	3.53603305314571e-05	chr8q	4764.5	8	q	4.7645	Negative	Other
6500D	chr8	q	100988875	INV	1	0.000887	100.988875	0.0099020807985038	8.78314566827287e-06	chr8q	4764.5	8	q	4.7645	Negative	Other
6500D	chr9	p	46267185	DEL	3	0.016232	46.267185	0.0648407721368828	0.00035083180444196	chr9p	5714.5	9	p	5.7145	Negative	Other
6500D	chr9	q	104350062	DEL	1	5.6e-05	104.350062	0.00958312799085831	5.36655167488065e-07	chr9q	3411	9	q	3.411	Negative	Other
6500D	chr9	q	104350062	INS	5	0.007993	104.350062	0.0479156399542916	7.65979420309305e-05	chr9q	3411	9	q	3.411	Negative	Other
6605D	chr1	p	124048267	BND	8	0.00735	124.048267	0.0644910259004263	5.92511300460167e-05	chr1p	6389	1	p	6.389	Negative	Other
6605D	chr1	p	124048267	DEL	3	0.013125	124.048267	0.0241841347126599	0.000105805589367887	chr1p	6389	1	p	6.389	Negative	Other
6605D	chr1	p	124048267	INS	1	0.003246	124.048267	0.00806137823755329	2.6167233759098e-05	chr1p	6389	1	p	6.389	Negative	Other
6605D	chr1	q	124339061	DEL	4	0.050001	124.339061	0.0321700997886738	0.00040213428988337	chr1q	3099.75	1	q	3.09975	Negative	Other
6605D	chr1	q	124339061	DUP	1	0.006393	124.339061	0.00804252494716845	5.14158619872479e-05	chr1q	3099.75	1	q	3.09975	Negative	Other
6605D	chr1	q	124339061	INS	1	0.00063	124.339061	0.00804252494716845	5.06679071671612e-06	chr1q	3099.75	1	q	3.09975	Negative	Other
6605D	chr10	p	40649191	BND	2	0.01732	40.649191	0.0492014711928707	0.00042608474053026	chr10p	3380	10	p	3.38	Negative	Other
6605D	chr10	p	40649191	DEL	3	0.03119	40.649191	0.0738022067893061	0.000767296943252819	chr10p	3380	10	p	3.38	Negative	Other
6605D	chr10	p	40649191	INS	4	0.005337	40.649191	0.0984029423857414	0.000131294125878176	chr10p	3380	10	p	3.38	Negative	Other
6605D	chr10	q	94108943	DEL	4	0.030639	94.108943	0.0425039307900844	0.000325569483869349	chr10q	5264.75	10	q	5.26475	Positive	Other
6605D	chr10	q	94108943	DUP	1	0.023656	94.108943	0.0106259826975211	0.000251368246692559	chr10q	5264.75	10	q	5.26475	Positive	Other
6605D	chr11	p	52743313	BND	4	40.897386	52.743313	0.07583899782708	0.775404191996813	chr11p	3181	11	p	3.181	Negative	Other
6605D	chr11	p	52743313	DEL	1	0.010643	52.743313	0.01895974945677	0.000201788613468403	chr11p	3181	11	p	3.181	Negative	Other
6605D	chr11	p	52743313	INS	2	0.002027	52.743313	0.03791949891354	3.84314121488728e-05	chr11p	3181	11	p	3.181	Negative	Other
6605D	chr11	q	82384456	DEL	3	0.024075	82.384456	0.0364146362755615	0.000292227456111381	chr11q	2351	11	q	2.351	Negative	Other
6605D	chr11	q	82384456	INS	2	0.000405	82.384456	0.0242764241837077	4.9159758972008e-06	chr11q	2351	11	q	2.351	Negative	Other
6605D	chr11	q	82384456	INV	1	0.000197	82.384456	0.0121382120918538	2.3912277820952e-06	chr11q	2351	11	q	2.351	Negative	Other
6605D	chr12	p	35911664	BND	5	143.057036	35.911664	0.139230529668578	3.98358137901936	chr12p	6821.16666666667	12	p	6.82116666666667	Positive	Other
6605D	chr12	p	35911664	DEL	4	0.138398	35.911664	0.111384423734862	0.00385384536901437	chr12p	6821.16666666667	12	p	6.82116666666667	Positive	Other
6605D	chr12	p	35911664	INS	2	0.005249	35.911664	0.0556922118674311	0.000146164210046073	chr12p	6821.16666666667	12	p	6.82116666666667	Positive	Other
6605D	chr12	q	97412884	BND	3	99.6492	97.412884	0.0307967475842313	1.02295708645686	chr12q	3801.25	12	q	3.80125	Positive	Other
6605D	chr12	q	97412884	DEL	3	0.108041	97.412884	0.0307967475842313	0.00110910380191598	chr12q	3801.25	12	q	3.80125	Positive	Other
6605D	chr12	q	97412884	DUP	2	0.011289	97.412884	0.0205311650561542	0.000115888161159462	chr12q	3801.25	12	q	3.80125	Positive	Other
6605D	chr12	q	97412884	INS	2	0.001728	97.412884	0.0205311650561542	1.77389266085172e-05	chr12q	3801.25	12	q	3.80125	Positive	Other
6605D	chr13	q	97043744	DEL	1	0.003254	97.043744	0.0103046312805079	3.35312701867727e-05	chr13q	6952	13	q	6.952	Positive	Other
6605D	chr13	q	97043744	INS	2	0.000151	97.043744	0.0206092625610158	1.55599932335669e-06	chr13q	6952	13	q	6.952	Positive	Other
6605D	chr14	p	11400261	DEL	1	0.009181	11.400261	0.0877172899813434	0.000805332439318714	chr14p	6182.75	14	p	6.18275	Positive	Other
6605D	chr14	q	89761231	DEL	4	0.124749	89.761231	0.0445626687093897	0.00138978708970691	chr14q	6471.33333333333	14	q	6.47133333333333	Positive	Other
6605D	chr14	q	89761231	DUP	1	0.015687	89.761231	0.0111406671773474	0.000174763646011049	chr14q	6471.33333333333	14	q	6.47133333333333	Positive	Other
6605D	chr14	q	89761231	INS	3	0.006784	89.761231	0.0334220015320423	7.55782861311249e-05	chr14q	6471.33333333333	14	q	6.47133333333333	Positive	Other
6605D	chr15	q	82566565	DEL	3	0.005631	82.566565	0.0363343200725378	6.81995187761535e-05	chr15q	4634	15	q	4.634	Negative	Other
6605D	chr15	q	82566565	DUP	1	0.006143	82.566565	0.0121114400241793	7.44005760685333e-05	chr15q	4634	15	q	4.634	Negative	Other
6605D	chr15	q	82566565	INS	2	0.003844	82.566565	0.0242228800483586	4.65563754529452e-05	chr15q	4634	15	q	4.634	Negative	Other
6605D	chr16	p	36838903	DEL	3	0.032908	36.838903	0.0814356496989066	0.000893294786763873	chr16p	5732.75	16	p	5.73275	Positive	Other
6605D	chr16	p	36838903	INS	1	8.1e-05	36.838903	0.0271452165663022	2.19876254187048e-06	chr16p	5732.75	16	p	5.73275	Positive	Other
6605D	chr16	q	59491471	DEL	3	0.014472	59.491471	0.0504273965590799	0.000243261761001001	chr16q	5099.93333333333	16	q	5.09993333333333	Negative	Other
6605D	chr16	q	59491471	INS	3	0.000609	59.491471	0.0504273965590799	1.02367615014932e-05	chr16q	5099.93333333333	16	q	5.09993333333333	Negative	Other
6605D	chr17	p	25689679	INS	2	0.000673	25.689679	0.0778522767839956	2.61972911378145e-05	chr17p	4924	17	p	4.924	Positive	Other
6605D	chr17	q	58587218	DEL	1	19.341347	58.587218	0.017068569461687	0.330129124752092	chr17q	4318	17	q	4.318	Positive	Other
6605D	chr17	q	58587218	DUP	1	0.219666	58.587218	0.017068569461687	0.00374938437937094	chr17q	4318	17	q	4.318	Positive	Other
6605D	chr17	q	58587218	INS	1	0.000339	58.587218	0.017068569461687	5.7862450475119e-06	chr17q	4318	17	q	4.318	Positive	Other
6605D	chr18	q	62092914	BND	2	0.01289	62.092914	0.0322097945024774	0.000207592125568467	chr18q	5330	18	q	5.33	Positive	Other
6605D	chr18	q	62092914	DUP	1	0.002713	62.092914	0.0161048972512387	4.36925862426105e-05	chr18q	5330	18	q	5.33	Positive	Other
6605D	chr18	q	62092914	INS	2	0.005422	62.092914	0.0322097945024774	8.73207528962161e-05	chr18q	5330	18	q	5.33	Positive	Other
6605D	chr19	p	27792923	DEL	3	0.001792	27.792923	0.10794114746405	6.44768454185262e-05	chr19p	5374	19	p	5.374	Negative	Other
6605D	chr19	p	27792923	INS	1	0.001871	27.792923	0.0359803824880168	6.73192956350795e-05	chr19p	5374	19	p	5.374	Negative	Other
6605D	chr19	q	33914441	BND	2	0.075542	33.914441	0.0589719288016571	0.00222742872276739	chr19q	4100.5	19	q	4.1005	Positive	Other
6605D	chr19	q	33914441	DUP	3	0.105998	33.914441	0.0884578932024856	0.00312545325455902	chr19q	4100.5	19	q	4.1005	Positive	Other
6605D	chr2	p	93503283	BND	4	0.05094	93.503283	0.0427792465853846	0.000544793705264873	chr2p	4374	2	p	4.374	Negative	Other
6605D	chr2	p	93503283	DEL	3	0.046922	93.503283	0.0320844349390385	0.000501821952069854	chr2p	4374	2	p	4.374	Negative	Other
6605D	chr2	p	93503283	INS	1	0.002618	93.503283	0.0106948116463462	2.79990168901342e-05	chr2p	4374	2	p	4.374	Negative	Other
6605D	chr20	p	28012753	BND	2	0.330974	28.012753	0.0713960530762542	0.0118151186354301	chr20p	5215	20	p	5.215	Positive	Other
6605D	chr20	p	28012753	DEL	2	0.079156	28.012753	0.0713960530762542	0.00282571298865199	chr20p	5215	20	p	5.215	Positive	Other
6605D	chr20	p	28012753	INV	1	0.000618	28.012753	0.0356980265381271	2.20613804005626e-05	chr20p	5215	20	p	5.215	Positive	Other
6605D	chr20	q	38197502	BND	4	21.144308	38.197502	0.104718889732632	0.553552114481203	chr20q	4242.75	20	q	4.24275	Negative	Other
6605D	chr20	q	38197502	DEL	2	0.003143	38.197502	0.0523594448663161	8.22828676074158e-05	chr20q	4242.75	20	q	4.24275	Negative	Other
6605D	chr20	q	38197502	DUP	1	0.255023	38.197502	0.0261797224331581	0.00667643135407127	chr20q	4242.75	20	q	4.24275	Negative	Other
6605D	chr20	q	38197502	INS	2	0.004363	38.197502	0.0523594448663161	0.000114222128975869	chr20q	4242.75	20	q	4.24275	Negative	Other
6605D	chr21	q	33956153	BND	6	0.166562	33.956153	0.176698461689697	0.00490520819599323	chr21q	7687	21	q	7.687	Negative	Other
6605D	chr21	q	33956153	DEL	1	0.001965	33.956153	0.0294497436149496	5.78687462033759e-05	chr21q	7687	21	q	7.687	Negative	Other
6605D	chr21	q	33956153	INS	1	0.000131	33.956153	0.0294497436149496	3.85791641355839e-06	chr21q	7687	21	q	7.687	Negative	Other
6605D	chr22	q	37075304	BND	4	0.047946	37.075304	0.10788852870903	0.00129320584937078	chr22q	3118	22	q	3.118	Positive	Other
6605D	chr22	q	37075304	DEL	1	0.000539	37.075304	0.0269721321772574	1.45379792435417e-05	chr22q	3118	22	q	3.118	Positive	Other
6605D	chr22	q	37075304	DUP	1	0.006972	37.075304	0.0269721321772574	0.000188049705539839	chr22q	3118	22	q	3.118	Positive	Other
6605D	chr22	q	37075304	INS	1	0.003116	37.075304	0.0269721321772574	8.4045163864334e-05	chr22q	3118	22	q	3.118	Positive	Other
6605D	chr3	p	94076514	BND	4	0.004248	94.076514	0.0425185822680462	4.51547343686651e-05	chr3p	3379.75	3	p	3.37975	Negative	Other
6605D	chr3	p	94076514	DEL	7	0.044846	94.076514	0.0744075189690808	0.0004766970850982	chr3p	3379.75	3	p	3.37975	Negative	Other
6605D	chr3	p	94076514	DUP	1	0.003345	94.076514	0.0106296455670115	3.55561644216536e-05	chr3p	3379.75	3	p	3.37975	Negative	Other
6605D	chr3	q	107029434	BND	4	0.048394	107.029434	0.0373728968799368	0.000452155992901915	chr3q	3096.25	3	q	3.09625	Negative	Other
6605D	chr3	q	107029434	DEL	7	0.045514	107.029434	0.0654025695398894	0.000425247507148361	chr3q	3096.25	3	q	3.09625	Negative	Other
6605D	chr3	q	107029434	DUP	1	0.004755	107.029434	0.0093432242199842	4.44270311660249e-05	chr3q	3096.25	3	q	3.09625	Negative	Other
6605D	chr3	q	107029434	INS	2	0.002496	107.029434	0.0186864484399684	2.33206876530806e-05	chr3q	3096.25	3	q	3.09625	Negative	Other
6605D	chr4	p	52452474	BND	2	0.004034	52.452474	0.0381297553286047	7.69077164977957e-05	chr4p	3165	4	p	3.165	Negative	Other
6605D	chr4	p	52452474	DEL	1	7.3e-05	52.452474	0.0190648776643024	1.39173606949407e-06	chr4p	3165	4	p	3.165	Negative	Other
6605D	chr4	p	52452474	DUP	1	0.023845	52.452474	0.0190648776643024	0.00045460200790529	chr4p	3165	4	p	3.165	Negative	Other
6605D	chr4	p	52452474	INS	3	0.003269	52.452474	0.0571946329929071	6.23230850846044e-05	chr4p	3165	4	p	3.165	Negative	Other
6605D	chr4	q	141122471	BND	2	0.000536	141.122471	0.0141720874487806	3.79811943627319e-06	chr4q	5181.25	4	q	5.18125	Positive	Other
